time_sec,throttle,altitude,rpm,cht,egt,egt_1,egt_2,egt_3,egt_4,oil_pressure,oil_temp,fuel_flow,battery_voltage,vibration_index,engine_load,injection_timing
193.0,0.85,5750.0,4775.07,200.73,775.33,775.33,775.33,775.33,775.33,81.73,113.43,29.23,13.91,0.046,0.7423,30.95
194.0,0.85,5760.42,4772.3,200.66,775.02,775.02,775.02,775.02,775.02,81.69,113.39,29.21,13.91,0.046,0.7413,30.94
195.0,0.85,5770.83,4769.54,200.58,774.72,774.72,774.72,774.72,774.72,81.66,113.35,29.19,13.91,0.046,0.7404,30.94
196.0,0.85,5781.25,4766.77,200.51,774.41,774.41,774.41,774.41,774.41,81.63,113.31,29.17,13.91,0.046,0.7394,30.93
197.0,0.85,5791.67,4764.0,200.43,774.11,774.11,774.11,774.11,774.11,81.59,113.26,29.14,13.91,0.046,0.7384,30.93
198.0,0.85,5802.08,4761.23,200.36,773.8,773.8,773.8,773.8,773.8,81.56,113.22,29.12,13.91,0.046,0.7374,30.93
199.0,0.85,5812.5,4758.46,200.28,773.49,773.49,773.49,773.49,773.49,81.53,113.18,29.1,13.91,0.046,0.7365,30.92
200.0,0.85,5822.92,4755.69,200.21,773.19,773.19,773.19,773.19,773.19,81.49,113.14,29.08,13.9,0.0459,0.7355,30.92
201.0,0.85,5833.33,4752.92,200.13,772.88,772.88,772.88,772.88,772.88,81.46,113.09,29.06,13.9,0.0459,0.7345,30.91
202.0,0.85,5843.75,4750.15,200.06,772.58,772.58,772.58,772.58,772.58,81.43,113.05,29.04,13.9,0.0459,0.7336,30.91
203.0,0.85,5854.17,4747.38,199.98,772.27,772.27,772.27,772.27,772.27,81.39,113.01,29.02,13.9,0.0459,0.7326,30.91
204.0,0.85,5864.58,4744.61,199.91,771.96,771.96,771.96,771.96,771.96,81.36,112.97,29.0,13.9,0.0459,0.7316,30.9
205.0,0.85,5875.0,4741.84,199.83,771.66,771.66,771.66,771.66,771.66,81.33,112.92,28.98,13.9,0.0459,0.7307,30.9
206.0,0.85,5885.42,4739.06,199.76,771.35,771.35,771.35,771.35,771.35,81.29,112.88,28.96,13.9,0.0458,0.7297,30.89
207.0,0.85,5895.83,4736.29,199.68,771.05,771.05,771.05,771.05,771.05,81.26,112.84,28.94,13.9,0.0458,0.7287,30.89
208.0,0.85,5906.25,4733.52,199.61,770.74,770.74,770.74,770.74,770.74,81.23,112.8,28.92,13.9,0.0458,0.7278,30.89
209.0,0.84,5916.67,4730.74,199.53,770.43,770.43,770.43,770.43,770.43,81.19,112.75,28.9,13.9,0.0458,0.7268,30.88
210.0,0.84,5927.08,4727.97,199.45,770.13,770.13,770.13,770.13,770.13,81.16,112.71,28.88,13.9,0.0458,0.7259,30.88
211.0,0.84,5937.5,4725.19,199.38,769.82,769.82,769.82,769.82,769.82,81.13,112.67,28.86,13.9,0.0458,0.7249,30.87
212.0,0.84,5947.92,4722.42,199.3,769.51,769.51,769.51,769.51,769.51,81.09,112.63,28.84,13.9,0.0458,0.7239,30.87
213.0,0.84,5958.33,4719.64,199.22,769.21,769.21,769.21,769.21,769.21,81.06,112.58,28.81,13.9,0.0457,0.723,30.86
214.0,0.84,5968.75,4716.87,199.15,768.9,768.9,768.9,768.9,768.9,81.03,112.54,28.79,13.9,0.0457,0.722,30.86
215.0,0.84,5979.17,4714.09,199.07,768.59,768.59,768.59,768.59,768.59,80.99,112.5,28.77,13.89,0.0457,0.721,30.86
216.0,0.84,5989.58,4711.31,198.99,768.29,768.29,768.29,768.29,768.29,80.96,112.46,28.75,13.89,0.0457,0.7201,30.85
217.0,0.84,6000.0,4708.53,198.92,767.98,767.98,767.98,767.98,767.98,80.92,112.41,28.73,13.89,0.0457,0.7191,30.85
218.0,0.84,6010.42,4705.75,198.84,767.68,767.68,767.68,767.68,767.68,80.89,112.37,28.71,13.89,0.0457,0.7182,30.84
219.0,0.84,6020.83,4702.97,198.76,767.37,767.37,767.37,767.37,767.37,80.86,112.33,28.69,13.89,0.0457,0.7172,30.84
220.0,0.84,6031.25,4700.19,198.69,767.06,767.06,767.06,767.06,767.06,80.82,112.29,28.67,13.89,0.0456,0.7162,30.84
221.0,0.84,6041.67,4697.41,198.61,766.76,766.76,766.76,766.76,766.76,80.79,112.24,28.65,13.89,0.0456,0.7153,30.83
222.0,0.84,6052.08,4694.63,198.53,766.45,766.45,766.45,766.45,766.45,80.76,112.2,28.63,13.89,0.0456,0.7143,30.83
223.0,0.84,6062.5,4691.85,198.46,766.14,766.14,766.14,766.14,766.14,80.72,112.16,28.61,13.89,0.0456,0.7134,30.82
224.0,0.84,6072.92,4689.07,198.38,765.84,765.84,765.84,765.84,765.84,80.69,112.12,28.59,13.89,0.0456,0.7124,30.82
225.0,0.83,6083.33,4686.29,198.3,765.53,765.53,765.53,765.53,765.53,80.66,112.07,28.57,13.89,0.0456,0.7115,30.82
226.0,0.83,6093.75,4683.5,198.23,765.22,765.22,765.22,765.22,765.22,80.62,112.03,28.55,13.89,0.0455,0.7105,30.81
227.0,0.83,6104.17,4680.72,198.15,764.92,764.92,764.92,764.92,764.92,80.59,111.99,28.53,13.89,0.0455,0.7096,30.81
228.0,0.83,6114.58,4677.94,198.07,764.61,764.61,764.61,764.61,764.61,80.56,111.95,28.51,13.89,0.0455,0.7086,30.8
229.0,0.83,6125.0,4675.15,197.99,764.3,764.3,764.3,764.3,764.3,80.52,111.9,28.48,13.88,0.0455,0.7076,30.8
230.0,0.83,6135.42,4672.37,197.92,764.0,764.0,764.0,764.0,764.0,80.49,111.86,28.46,13.88,0.0455,0.7067,30.8
231.0,0.83,6145.83,4669.58,197.84,763.69,763.69,763.69,763.69,763.69,80.45,111.82,28.44,13.88,0.0455,0.7057,30.79
232.0,0.83,6156.25,4666.79,197.76,763.38,763.38,763.38,763.38,763.38,80.42,111.78,28.42,13.88,0.0455,0.7048,30.79
233.0,0.83,6166.67,4664.01,197.68,763.07,763.07,763.07,763.07,763.07,80.39,111.73,28.4,13.88,0.0454,0.7038,30.78
234.0,0.83,6177.08,4661.22,197.61,762.77,762.77,762.77,762.77,762.77,80.35,111.69,28.38,13.88,0.0454,0.7029,30.78
235.0,0.83,6187.5,4658.43,197.53,762.46,762.46,762.46,762.46,762.46,80.32,111.65,28.36,13.88,0.0454,0.7019,30.78
236.0,0.83,6197.92,4655.64,197.45,762.15,762.15,762.15,762.15,762.15,80.29,111.61,28.34,13.88,0.0454,0.701,30.77
237.0,0.83,6208.33,4652.86,197.37,761.85,761.85,761.85,761.85,761.85,80.25,111.56,28.32,13.88,0.0454,0.7,30.77
238.0,0.83,6218.75,4650.07,197.3,761.54,761.54,761.54,761.54,761.54,80.22,111.52,28.3,13.88,0.0454,0.6991,30.76
239.0,0.83,6229.17,4647.28,197.22,761.23,761.23,761.23,761.23,761.23,80.18,111.48,28.28,13.88,0.0453,0.6981,30.76
240.0,0.83,6239.58,4644.49,197.14,760.93,760.93,760.93,760.93,760.93,80.15,111.43,28.26,13.88,0.0453,0.6972,30.76
241.0,0.82,6250.0,4641.69,197.06,760.62,760.62,760.62,760.62,760.62,80.12,111.39,28.24,13.88,0.0453,0.6963,30.75
242.0,0.82,6260.42,4638.9,196.98,760.31,760.31,760.31,760.31,760.31,80.08,111.35,28.22,13.88,0.0453,0.6953,30.75
243.0,0.82,6270.83,4636.11,196.91,760.0,760.0,760.0,760.0,760.0,80.05,111.31,28.2,13.87,0.0453,0.6944,30.74
244.0,0.82,6281.25,4633.32,196.83,759.7,759.7,759.7,759.7,759.7,80.02,111.26,28.18,13.87,0.0453,0.6934,30.74
245.0,0.82,6291.67,4630.53,196.75,759.39,759.39,759.39,759.39,759.39,79.98,111.22,28.15,13.87,0.0453,0.6925,30.74
246.0,0.82,6302.08,4627.73,196.67,759.08,759.08,759.08,759.08,759.08,79.95,111.18,28.13,13.87,0.0452,0.6915,30.73
247.0,0.82,6312.5,4624.94,196.6,758.78,758.78,758.78,758.78,758.78,79.91,111.14,28.11,13.87,0.0452,0.6906,30.73
248.0,0.82,6322.92,4622.14,196.52,758.47,758.47,758.47,758.47,758.47,79.88,111.09,28.09,13.87,0.0452,0.6896,30.72
249.0,0.82,6333.33,4619.35,196.44,758.16,758.16,758.16,758.16,758.16,79.85,111.05,28.07,13.87,0.0452,0.6887,30.72
250.0,0.82,6343.75,4616.55,196.36,757.85,757.85,757.85,757.85,757.85,79.81,111.01,28.05,13.87,0.0452,0.6878,30.71
251.0,0.82,6354.17,4613.76,196.28,757.55,757.55,757.55,757.55,757.55,79.78,110.97,28.03,13.87,0.0452,0.6868,30.71
252.0,0.82,6364.58,4610.96,196.2,757.24,757.24,757.24,757.24,757.24,79.74,110.92,28.01,13.87,0.0452,0.6859,30.71
253.0,0.82,6375.0,4608.16,196.13,756.93,756.93,756.93,756.93,756.93,79.71,110.88,27.99,13.87,0.0451,0.6849,30.7
254.0,0.82,6385.42,4605.37,196.05,756.62,756.62,756.62,756.62,756.62,79.68,110.84,27.97,13.87,0.0451,0.684,30.7
255.0,0.82,6395.83,4602.57,195.97,756.32,756.32,756.32,756.32,756.32,79.64,110.8,27.95,13.87,0.0451,0.6831,30.69
256.0,0.82,6406.25,4599.77,195.89,756.01,756.01,756.01,756.01,756.01,79.61,110.75,27.93,13.86,0.0451,0.6821,30.69
257.0,0.82,6416.67,4596.97,195.81,755.7,755.7,755.7,755.7,755.7,79.57,110.71,27.91,13.86,0.0451,0.6812,30.69
258.0,0.81,6427.08,4594.17,195.74,755.39,755.39,755.39,755.39,755.39,79.54,110.67,27.89,13.86,0.0451,0.6803,30.68
259.0,0.81,6437.5,4591.37,195.66,755.09,755.09,755.09,755.09,755.09,79.51,110.63,27.87,13.86,0.045,0.6793,30.68
260.0,0.81,6447.92,4588.57,195.58,754.78,754.78,754.78,754.78,754.78,79.47,110.58,27.85,13.86,0.045,0.6784,30.67
261.0,0.81,6458.33,4585.77,195.5,754.47,754.47,754.47,754.47,754.47,79.44,110.54,27.82,13.86,0.045,0.6774,30.67
262.0,0.81,6468.75,4582.97,195.42,754.16,754.16,754.16,754.16,754.16,79.4,110.5,27.8,13.86,0.045,0.6765,30.67
263.0,0.81,6479.17,4580.16,195.34,753.86,753.86,753.86,753.86,753.86,79.37,110.46,27.78,13.86,0.045,0.6756,30.66
264.0,0.81,6489.58,4577.36,195.27,753.55,753.55,753.55,753.55,753.55,79.34,110.41,27.76,13.86,0.045,0.6746,30.66
265.0,0.81,6500.0,4574.56,195.19,753.24,753.24,753.24,753.24,753.24,79.3,110.37,27.74,13.86,0.045,0.6737,30.65
266.0,0.81,6510.42,4571.75,195.11,752.93,752.93,752.93,752.93,752.93,79.27,110.33,27.72,13.86,0.0449,0.6728,30.65
267.0,0.81,6520.83,4568.95,195.03,752.63,752.63,752.63,752.63,752.63,79.23,110.29,27.7,13.86,0.0449,0.6718,30.65
268.0,0.81,6531.25,4566.14,194.95,752.32,752.32,752.32,752.32,752.32,79.2,110.24,27.68,13.86,0.0449,0.6709,30.64
269.0,0.81,6541.67,4563.34,194.87,752.01,752.01,752.01,752.01,752.01,79.16,110.2,27.66,13.86,0.0449,0.67,30.64
270.0,0.81,6552.08,4560.53,194.79,751.7,751.7,751.7,751.7,751.7,79.13,110.16,27.64,13.85,0.0449,0.6691,30.63
271.0,0.81,6562.5,4557.73,194.72,751.39,751.39,751.39,751.39,751.39,79.1,110.12,27.62,13.85,0.0449,0.6681,30.63
272.0,0.81,6572.92,4554.92,194.64,751.09,751.09,751.09,751.09,751.09,79.06,110.08,27.6,13.85,0.0448,0.6672,30.63
273.0,0.81,6583.33,4552.11,194.56,750.78,750.78,750.78,750.78,750.78,79.03,110.03,27.58,13.85,0.0448,0.6663,30.62
274.0,0.8,6593.75,4549.3,194.48,750.47,750.47,750.47,750.47,750.47,78.99,109.99,27.56,13.85,0.0448,0.6653,30.62
275.0,0.8,6604.17,4546.5,194.4,750.16,750.16,750.16,750.16,750.16,78.96,109.95,27.54,13.85,0.0448,0.6644,30.61
276.0,0.8,6614.58,4543.69,194.32,749.85,749.85,749.85,749.85,749.85,78.93,109.91,27.52,13.85,0.0448,0.6635,30.61
277.0,0.8,6625.0,4540.88,194.24,749.55,749.55,749.55,749.55,749.55,78.89,109.86,27.49,13.85,0.0448,0.6626,30.6
278.0,0.8,6635.42,4538.07,194.17,749.24,749.24,749.24,749.24,749.24,78.86,109.82,27.47,13.85,0.0448,0.6616,30.6
279.0,0.8,6645.83,4535.26,194.09,748.93,748.93,748.93,748.93,748.93,78.82,109.78,27.45,13.85,0.0447,0.6607,30.6
280.0,0.8,6656.25,4532.45,194.01,748.62,748.62,748.62,748.62,748.62,78.79,109.74,27.43,13.85,0.0447,0.6598,30.59
281.0,0.8,6666.67,4529.63,193.93,748.31,748.31,748.31,748.31,748.31,78.75,109.69,27.41,13.85,0.0447,0.6589,30.59
282.0,0.8,6677.08,4526.82,193.85,748.01,748.01,748.01,748.01,748.01,78.72,109.65,27.39,13.85,0.0447,0.6579,30.58
283.0,0.8,6687.5,4524.01,193.77,747.7,747.7,747.7,747.7,747.7,78.68,109.61,27.37,13.85,0.0447,0.657,30.58
284.0,0.8,6697.92,4521.2,193.69,747.39,747.39,747.39,747.39,747.39,78.65,109.57,27.35,13.84,0.0447,0.6561,30.58
285.0,0.8,6708.33,4518.38,193.61,747.08,747.08,747.08,747.08,747.08,78.62,109.52,27.33,13.84,0.0446,0.6552,30.57
286.0,0.8,6718.75,4515.57,193.54,746.77,746.77,746.77,746.77,746.77,78.58,109.48,27.31,13.84,0.0446,0.6542,30.57
287.0,0.8,6729.17,4512.75,193.46,746.46,746.46,746.46,746.46,746.46,78.55,109.44,27.29,13.84,0.0446,0.6533,30.56
288.0,0.8,6739.58,4509.94,193.38,746.16,746.16,746.16,746.16,746.16,78.51,109.4,27.27,13.84,0.0446,0.6524,30.56
289.0,0.8,6750.0,4507.12,193.3,745.85,745.85,745.85,745.85,745.85,78.48,109.35,27.25,13.84,0.0446,0.6515,30.56
290.0,0.79,6760.42,4504.3,193.22,745.54,745.54,745.54,745.54,745.54,78.44,109.31,27.23,13.84,0.0446,0.6506,30.55
291.0,0.79,6770.83,4501.49,193.14,745.23,745.23,745.23,745.23,745.23,78.41,109.27,27.21,13.84,0.0446,0.6496,30.55
292.0,0.79,6781.25,4498.67,193.06,744.92,744.92,744.92,744.92,744.92,78.37,109.23,27.19,13.84,0.0445,0.6487,30.54
293.0,0.79,6791.67,4495.85,192.98,744.61,744.61,744.61,744.61,744.61,78.34,109.19,27.16,13.84,0.0445,0.6478,30.54
294.0,0.79,6802.08,4493.03,192.9,744.31,744.31,744.31,744.31,744.31,78.31,109.14,27.14,13.84,0.0445,0.6469,30.54
295.0,0.79,6812.5,4490.22,192.83,744.0,744.0,744.0,744.0,744.0,78.27,109.1,27.12,13.84,0.0445,0.646,30.53
296.0,0.79,6822.92,4487.4,192.75,743.69,743.69,743.69,743.69,743.69,78.24,109.06,27.1,13.84,0.0445,0.6451,30.53
297.0,0.79,6833.33,4484.58,192.67,743.38,743.38,743.38,743.38,743.38,78.2,109.02,27.08,13.84,0.0445,0.6441,30.52
298.0,0.79,6843.75,4481.75,192.59,743.07,743.07,743.07,743.07,743.07,78.17,108.97,27.06,13.83,0.0444,0.6432,30.52
299.0,0.79,6854.17,4478.93,192.51,742.76,742.76,742.76,742.76,742.76,78.13,108.93,27.04,13.83,0.0444,0.6423,30.51
300.0,0.79,6864.58,4476.11,192.43,742.45,742.45,742.45,742.45,742.45,78.1,108.89,27.02,13.83,0.0444,0.6414,30.51
301.0,0.79,6875.0,4473.29,192.35,742.15,742.15,742.15,742.15,742.15,78.06,108.85,27.0,13.83,0.0444,0.6405,30.51
302.0,0.79,6885.42,4470.47,192.27,741.84,741.84,741.84,741.84,741.84,78.03,108.8,26.98,13.83,0.0444,0.6396,30.5
303.0,0.79,6895.83,4467.64,192.19,741.53,741.53,741.53,741.53,741.53,77.99,108.76,26.96,13.83,0.0444,0.6387,30.5
304.0,0.79,6906.25,4464.82,192.11,741.22,741.22,741.22,741.22,741.22,77.96,108.72,26.94,13.83,0.0444,0.6378,30.49
305.0,0.79,6916.67,4462.0,192.03,740.91,740.91,740.91,740.91,740.91,77.93,108.68,26.92,13.83,0.0443,0.6368,30.49
306.0,0.78,6927.08,4459.17,191.96,740.6,740.6,740.6,740.6,740.6,77.89,108.64,26.9,13.83,0.0443,0.6359,30.49
307.0,0.78,6937.5,4456.35,191.88,740.29,740.29,740.29,740.29,740.29,77.86,108.59,26.88,13.83,0.0443,0.635,30.48
308.0,0.78,6947.92,4453.52,191.8,739.98,739.98,739.98,739.98,739.98,77.82,108.55,26.86,13.83,0.0443,0.6341,30.48
309.0,0.78,6958.33,4450.69,191.72,739.68,739.68,739.68,739.68,739.68,77.79,108.51,26.83,13.83,0.0443,0.6332,30.47
310.0,0.78,6968.75,4447.87,191.64,739.37,739.37,739.37,739.37,739.37,77.75,108.47,26.81,13.83,0.0443,0.6323,30.47
311.0,0.78,6979.17,4445.04,191.56,739.06,739.06,739.06,739.06,739.06,77.72,108.42,26.79,13.82,0.0442,0.6314,30.47
312.0,0.78,6989.58,4442.21,191.48,738.75,738.75,738.75,738.75,738.75,77.68,108.38,26.77,13.82,0.0442,0.6305,30.46
313.0,0.78,7000.0,4439.38,191.4,738.44,738.44,738.44,738.44,738.44,77.65,108.34,26.75,13.82,0.0442,0.6296,30.46
314.0,0.78,7010.42,4436.56,191.32,738.13,738.13,738.13,738.13,738.13,77.61,108.3,26.73,13.82,0.0442,0.6287,30.45
315.0,0.78,7020.83,4433.73,191.24,737.82,737.82,737.82,737.82,737.82,77.58,108.26,26.71,13.82,0.0442,0.6278,30.45
316.0,0.78,7031.25,4430.9,191.16,737.51,737.51,737.51,737.51,737.51,77.54,108.21,26.69,13.82,0.0442,0.6269,30.44
317.0,0.78,7041.67,4428.07,191.08,737.2,737.2,737.2,737.2,737.2,77.51,108.17,26.67,13.82,0.0442,0.626,30.44
318.0,0.78,7052.08,4425.23,191.01,736.9,736.9,736.9,736.9,736.9,77.47,108.13,26.65,13.82,0.0441,0.6251,30.44
319.0,0.78,7062.5,4422.4,190.93,736.59,736.59,736.59,736.59,736.59,77.44,108.09,26.63,13.82,0.0441,0.6242,30.43
320.0,0.78,7072.92,4419.57,190.85,736.28,736.28,736.28,736.28,736.28,77.4,108.04,26.61,13.82,0.0441,0.6233,30.43
321.0,0.78,7083.33,4416.74,190.77,735.97,735.97,735.97,735.97,735.97,77.37,108.0,26.59,13.82,0.0441,0.6224,30.42
322.0,0.77,7093.75,4413.91,190.69,735.66,735.66,735.66,735.66,735.66,77.33,107.96,26.57,13.82,0.0441,0.6215,30.42
323.0,0.77,7104.17,4411.07,190.61,735.35,735.35,735.35,735.35,735.35,77.3,107.92,26.55,13.82,0.0441,0.6206,30.42
324.0,0.77,7114.58,4408.24,190.53,735.04,735.04,735.04,735.04,735.04,77.26,107.88,26.53,13.82,0.044,0.6197,30.41
325.0,0.77,7125.0,4405.4,190.45,734.73,734.73,734.73,734.73,734.73,77.23,107.83,26.5,13.81,0.044,0.6188,30.41
326.0,0.77,7135.42,4402.57,190.37,734.42,734.42,734.42,734.42,734.42,77.19,107.79,26.48,13.81,0.044,0.6179,30.4
327.0,0.77,7145.83,4399.73,190.29,734.11,734.11,734.11,734.11,734.11,77.16,107.75,26.46,13.81,0.044,0.617,30.4
328.0,0.77,7156.25,4396.9,190.21,733.8,733.8,733.8,733.8,733.8,77.12,107.71,26.44,13.81,0.044,0.6161,30.4
329.0,0.77,7166.67,4394.06,190.13,733.49,733.49,733.49,733.49,733.49,77.09,107.66,26.42,13.81,0.044,0.6152,30.39
330.0,0.77,7177.08,4391.22,190.05,733.18,733.18,733.18,733.18,733.18,77.06,107.62,26.4,13.81,0.044,0.6143,30.39
331.0,0.77,7187.5,4388.38,189.97,732.87,732.87,732.87,732.87,732.87,77.02,107.58,26.38,13.81,0.0439,0.6134,30.38
332.0,0.77,7197.92,4385.55,189.89,732.57,732.57,732.57,732.57,732.57,76.99,107.54,26.36,13.81,0.0439,0.6125,30.38
333.0,0.77,7208.33,4382.71,189.81,732.26,732.26,732.26,732.26,732.26,76.95,107.5,26.34,13.81,0.0439,0.6116,30.37
334.0,0.77,7218.75,4379.87,189.73,731.95,731.95,731.95,731.95,731.95,76.92,107.45,26.32,13.81,0.0439,0.6107,30.37
335.0,0.77,7229.17,4377.03,189.65,731.64,731.64,731.64,731.64,731.64,76.88,107.41,26.3,13.81,0.0439,0.6098,30.37
336.0,0.77,7239.58,4374.19,189.58,731.33,731.33,731.33,731.33,731.33,76.84,107.37,26.28,13.81,0.0439,0.6089,30.36
337.0,0.77,7250.0,4371.35,189.5,731.02,731.02,731.02,731.02,731.02,76.81,107.33,26.26,13.81,0.0438,0.608,30.36
338.0,0.76,7260.42,4368.51,189.42,730.71,730.71,730.71,730.71,730.71,76.77,107.29,26.24,13.8,0.0438,0.6071,30.35
339.0,0.76,7270.83,4365.66,189.34,730.4,730.4,730.4,730.4,730.4,76.74,107.24,26.22,13.8,0.0438,0.6062,30.35
340.0,0.76,7281.25,4362.82,189.26,730.09,730.09,730.09,730.09,730.09,76.7,107.2,26.2,13.8,0.0438,0.6053,30.35
341.0,0.76,7291.67,4359.98,189.18,729.78,729.78,729.78,729.78,729.78,76.67,107.16,26.17,13.8,0.0438,0.6045,30.34
342.0,0.76,7302.08,4357.14,189.1,729.47,729.47,729.47,729.47,729.47,76.63,107.12,26.15,13.8,0.0438,0.6036,30.34
343.0,0.76,7312.5,4354.29,189.02,729.16,729.16,729.16,729.16,729.16,76.6,107.08,26.13,13.8,0.0438,0.6027,30.33
344.0,0.76,7322.92,4351.45,188.94,728.85,728.85,728.85,728.85,728.85,76.56,107.03,26.11,13.8,0.0437,0.6018,30.33
345.0,0.76,7333.33,4348.6,188.86,728.54,728.54,728.54,728.54,728.54,76.53,106.99,26.09,13.8,0.0437,0.6009,30.33
346.0,0.76,7343.75,4345.76,188.78,728.23,728.23,728.23,728.23,728.23,76.49,106.95,26.07,13.8,0.0437,0.6,30.32
347.0,0.76,7354.17,4342.91,188.7,727.92,727.92,727.92,727.92,727.92,76.46,106.91,26.05,13.8,0.0437,0.5991,30.32
348.0,0.76,7364.58,4340.06,188.62,727.61,727.61,727.61,727.61,727.61,76.42,106.86,26.03,13.8,0.0437,0.5982,30.31
349.0,0.76,7375.0,4337.22,188.54,727.3,727.3,727.3,727.3,727.3,76.39,106.82,26.01,13.8,0.0437,0.5974,30.31
350.0,0.76,7385.42,4334.37,188.46,726.99,726.99,726.99,726.99,726.99,76.35,106.78,25.99,13.8,0.0436,0.5965,30.3
351.0,0.76,7395.83,4331.52,188.38,726.68,726.68,726.68,726.68,726.68,76.32,106.74,25.97,13.8,0.0436,0.5956,30.3
352.0,0.76,7406.25,4328.67,188.3,726.37,726.37,726.37,726.37,726.37,76.28,106.7,25.95,13.79,0.0436,0.5947,30.3
353.0,0.76,7416.67,4325.82,188.22,726.06,726.06,726.06,726.06,726.06,76.25,106.65,25.93,13.79,0.0436,0.5938,30.29
354.0,0.75,7427.08,4322.97,188.14,725.75,725.75,725.75,725.75,725.75,76.21,106.61,25.91,13.79,0.0436,0.5929,30.29
355.0,0.75,7437.5,4320.12,188.06,725.44,725.44,725.44,725.44,725.44,76.18,106.57,25.89,13.79,0.0436,0.5921,30.28
356.0,0.75,7447.92,4317.27,187.98,725.13,725.13,725.13,725.13,725.13,76.14,106.53,25.87,13.79,0.0435,0.5912,30.28
357.0,0.75,7458.33,4314.42,187.9,724.82,724.82,724.82,724.82,724.82,76.11,106.49,25.84,13.79,0.0435,0.5903,30.28
358.0,0.75,7468.75,4311.57,187.82,724.51,724.51,724.51,724.51,724.51,76.07,106.44,25.82,13.79,0.0435,0.5894,30.27
359.0,0.75,7479.17,4308.72,187.74,724.2,724.2,724.2,724.2,724.2,76.04,106.4,25.8,13.79,0.0435,0.5885,30.27
360.0,0.75,7489.58,4305.86,187.66,723.89,723.89,723.89,723.89,723.89,76.0,106.36,25.78,13.79,0.0435,0.5877,30.26
361.0,0.75,7500.0,4303.01,187.58,723.58,723.58,723.58,723.58,723.58,75.96,106.32,25.76,13.79,0.0435,0.5868,30.26
362.0,0.75,7510.42,4300.07,187.5,723.27,723.27,723.27,723.27,723.27,75.93,106.28,25.74,13.79,0.0435,0.5859,30.25
363.0,0.75,7520.83,4297.07,187.42,722.96,722.96,722.96,722.96,722.96,75.89,106.23,25.72,13.79,0.0434,0.585,30.25
364.0,0.75,7531.25,4294.06,187.34,722.64,722.64,722.64,722.64,722.64,75.85,106.19,25.7,13.79,0.0434,0.5841,30.25
365.0,0.75,7541.67,4291.03,187.26,722.33,722.33,722.33,722.33,722.33,75.82,106.15,25.68,13.78,0.0434,0.5832,30.24
366.0,0.75,7552.08,4288.0,187.18,722.02,722.02,722.02,722.02,722.02,75.78,106.11,25.66,13.78,0.0434,0.5823,30.24
367.0,0.75,7562.5,4284.97,187.1,721.71,721.71,721.71,721.71,721.71,75.74,106.07,25.63,13.78,0.0434,0.5814,30.23
368.0,0.75,7572.92,4281.94,187.02,721.39,721.39,721.39,721.39,721.39,75.7,106.03,25.61,13.78,0.0434,0.5805,30.23
369.0,0.74,7583.33,4278.9,186.94,721.08,721.08,721.08,721.08,721.08,75.66,105.98,25.59,13.78,0.0433,0.5796,30.22
370.0,0.74,7593.75,4275.87,186.86,720.76,720.76,720.76,720.76,720.76,75.63,105.94,25.57,13.78,0.0433,0.5787,30.22
371.0,0.74,7604.17,4272.84,186.78,720.45,720.45,720.45,720.45,720.45,75.59,105.9,25.55,13.78,0.0433,0.5778,30.22
372.0,0.74,7614.58,4269.8,186.7,720.13,720.13,720.13,720.13,720.13,75.55,105.86,25.53,13.78,0.0433,0.5769,30.21
373.0,0.74,7625.0,4266.77,186.61,719.82,719.82,719.82,719.82,719.82,75.51,105.82,25.51,13.78,0.0433,0.576,30.21
374.0,0.74,7635.42,4263.74,186.53,719.5,719.5,719.5,719.5,719.5,75.47,105.77,25.49,13.78,0.0433,0.5751,30.2
375.0,0.74,7645.83,4260.71,186.45,719.19,719.19,719.19,719.19,719.19,75.43,105.73,25.47,13.78,0.0432,0.5742,30.2
376.0,0.74,7656.25,4257.69,186.37,718.87,718.87,718.87,718.87,718.87,75.4,105.69,25.44,13.78,0.0432,0.5733,30.19
377.0,0.74,7666.67,4254.66,186.29,718.56,718.56,718.56,718.56,718.56,75.36,105.65,25.42,13.77,0.0432,0.5724,30.19
378.0,0.74,7677.08,4251.63,186.21,718.24,718.24,718.24,718.24,718.24,75.32,105.61,25.4,13.77,0.0432,0.5716,30.18
379.0,0.74,7687.5,4248.61,186.13,717.93,717.93,717.93,717.93,717.93,75.28,105.56,25.38,13.77,0.0432,0.5707,30.18
380.0,0.74,7697.92,4245.59,186.04,717.61,717.61,717.61,717.61,717.61,75.24,105.52,25.36,13.77,0.0432,0.5698,30.18
381.0,0.74,7708.33,4242.56,185.96,717.29,717.29,717.29,717.29,717.29,75.2,105.48,25.34,13.77,0.0431,0.5689,30.17
382.0,0.74,7718.75,4239.54,185.88,716.98,716.98,716.98,716.98,716.98,75.17,105.44,25.32,13.77,0.0431,0.568,30.17
383.0,0.74,7729.17,4236.52,185.8,716.66,716.66,716.66,716.66,716.66,75.13,105.4,25.3,13.77,0.0431,0.5671,30.16
384.0,0.74,7739.58,4233.5,185.72,716.35,716.35,716.35,716.35,716.35,75.09,105.35,25.27,13.77,0.0431,0.5662,30.16
385.0,0.73,7750.0,4230.48,185.64,716.03,716.03,716.03,716.03,716.03,75.05,105.31,25.25,13.77,0.0431,0.5653,30.15
